"","Country","Year","Area","Metier","Gear","Vessel_length","kw_days","Days_at_sea","FU","lvl4"
"12699","FRA",2010,"27.7.b","OTB_DEF_100-119_0_0","OTB","10<24",7090,10,NA,"OTB_DEF"
"12700","FRA",2010,"27.7.b","OTM_DEF_70-99_0_0_all","OTM",NA,405,1,NA,"OTM_DEF"
"12701","FRA",2010,"27.7.c","GNS_DEF_>=100_0_0","GNS",NA,95488,167,NA,"GNS_DEF"
"12702","FRA",2010,"27.7.c","MIS_MIS_0_0_0_HC","MIS",NA,379916,568,NA,"MIS_MIS"
"12703","FRA",2010,"27.7.c","OTB_DEF_100-119_0_0","OTB","24<40",130940,184,NA,"OTB_DEF"
"12704","FRA",2010,"27.7.c","OTB_DEF_>=120_0_0_all","OTB",">=40",7400,4,NA,"OTB_DEF"
"12705","FRA",2010,"27.7.c","OTB_DEF_70-99_0_0","OTB","10<24",488,4,NA,"OTB_DEF"
"12706","FRA",2010,"27.7.c","OTB_DEF_70-99_0_0","OTB","24<40",26110,37,NA,"OTB_DEF"
"12707","FRA",2010,"27.7.c","OTT_DEF_100-119_0_0_all","OTT",NA,44899,64,NA,"OTT_DEF"
"12708","FRA",2010,"27.7.c","OTB_DEF_100-119_0_0","OTB","10<24",9926,14,NA,"OTB_DEF"
"12709","FRA",2010,"27.7.c","GTR_DEF_>=220_0_0_all","GTR",NA,494,3,NA,"GTR_DEF"
"12710","FRA",2010,"27.7.e","GNS_DEF_>=100_0_0","GNS",NA,120755,921,NA,"GNS_DEF"
"12711","FRA",2010,"27.7.e","GTR_DEF_100-119_0_0_all","GTR",NA,25408,270,NA,"GTR_DEF"
"12712","FRA",2010,"27.7.e","LLS_DEF_0_0_0_all","LLS",NA,223795,1916,NA,"LLS_DEF"
"12713","FRA",2010,"27.7.e","MIS_MIS_0_0_0_HC","MIS",NA,4412269,22698,NA,"MIS_MIS"
"12714","FRA",2010,"27.7.e","OTB_CRU_All_0_0_All","OTB","10<24",9755,38,NA,"OTB_CRU"
"12715","FRA",2010,"27.7.e","OTB_CRU_All_0_0_All","OTB","<10",4258,57,NA,"OTB_CRU"
"12716","FRA",2010,"27.7.e","OTB_DEF_100-119_0_0","OTB","10<24",490443,1155,NA,"OTB_DEF"
"12717","FRA",2010,"27.7.e","OTB_DEF_100-119_0_0","OTB","24<40",241365,460,NA,"OTB_DEF"
"12718","FRA",2010,"27.7.e","OTB_DEF_70-99_0_0","OTB","10<24",1398506,5196,NA,"OTB_DEF"
"12719","FRA",2010,"27.7.e","OTB_DEF_70-99_0_0","OTB","<10",20218,203,NA,"OTB_DEF"
"12720","FRA",2010,"27.7.e","OTB_DEF_70-99_0_0","OTB","24<40",740171,1407,NA,"OTB_DEF"
"12721","FRA",2010,"27.7.e","OTM_DEF_70-99_0_0_all","OTM",NA,56100,148,NA,"OTM_DEF"
"12722","FRA",2010,"27.7.e","OTT-CRU","OTT",NA,8316,30,NA,"OTT_CRU"
"12723","FRA",2010,"27.7.e","OTT_DEF_100-119_0_0_all","OTT",NA,232984,530,NA,"OTT_DEF"
"12724","FRA",2010,"27.7.e","OTT_DEF_>=70_0_0","OTT",NA,4018,16,NA,"OTT_DEF"
"12725","FRA",2010,"27.7.e","SSC_DEF_All_0_0_All","SSC",NA,110495,343,NA,"SSC_DEF"
"12726","FRA",2010,"27.7.e","GTR_DEF_120-219_0_0_all","GTR",NA,33133,294,NA,"GTR_DEF"
"12727","FRA",2010,"27.7.e","GTR_DEF_>=220_0_0_all","GTR",NA,244785,1234,NA,"GTR_DEF"
"12728","FRA",2010,"27.7.e","GTR_DEF_all_0_0_all","GTR",NA,382605,2523,NA,"GTR_DEF"
"12729","FRA",2010,"27.7.e","DRB_MOL_0_0_0_all","DRB",NA,159145,967,NA,"DRB_MOL"
"12730","FRA",2010,"27.7.e","GNS_DEF_all_0_0_all","GNS",NA,46805,642,NA,"GNS_DEF"
"12731","FRA",2010,"27.7.e","OTB_DEF_All_0_0_All","OTB","10<24",75524,350,NA,"OTB_DEF"
"12732","FRA",2010,"27.7.e","OTB_DEF_All_0_0_All","OTB","<10",8283,74,NA,"OTB_DEF"
"12733","FRA",2010,"27.7.e","OTB_DEF_All_0_0_All","OTB","24<40",956,2,NA,"OTB_DEF"
"12734","FRA",2010,"27.7.e","TBB_DEF_all_0_0_all","TBB","10<24",202284,1081,NA,"TBB_DEF"
"12735","FRA",2010,"27.7.e","FPO_CRU_0_0_0_all","FPO",NA,456102,4896,NA,"FPO_CRU"
"12736","FRA",2010,"27.7.e","FPO_MOL_0_0_0_all","FPO",NA,472654,3621,NA,"FPO_MOL"
"12737","FRA",2010,"27.7.e","LHM_DEF_0_0_0_all","LHM",NA,158951,1519,NA,"LHM_DEF"
"12738","FRA",2010,"27.7.e","TBB_DEF_all_0_0_all","TBB","<10",24714,220,NA,"TBB_DEF"
"12739","FRA",2010,"27.7.f","MIS_MIS_0_0_0_HC","MIS",NA,171215,413,NA,"MIS_MIS"
"12740","FRA",2010,"27.7.f","OTB_CRU_All_0_0_All","OTB","10<24",15638,38,NA,"OTB_CRU"
"12741","FRA",2010,"27.7.f","OTB_DEF_100-119_0_0","OTB","10<24",523094,1155,NA,"OTB_DEF"
"12742","FRA",2010,"27.7.f","OTB_DEF_100-119_0_0","OTB","24<40",252613,486,NA,"OTB_DEF"
"12743","FRA",2010,"27.7.f","OTB_DEF_70-99_0_0","OTB","10<24",13064,30,NA,"OTB_DEF"
"12744","FRA",2010,"27.7.f","OTB_DEF_70-99_0_0","OTB","24<40",16516,33,NA,"OTB_DEF"
"12745","FRA",2010,"27.7.f","OTT-CRU","OTT",NA,9011,24,NA,"OTT_CRU"
"12746","FRA",2010,"27.7.f","OTT_DEF_100-119_0_0_all","OTT",NA,9189,21,NA,"OTT_DEF"
"12747","FRA",2010,"27.7.f","SSC_DEF_All_0_0_All","SSC",NA,6468,11,NA,"SSC_DEF"
"12748","FRA",2010,"27.7.f","GTR_DEF_>=220_0_0_all","GTR",NA,8914,28,NA,"GTR_DEF"
"12749","FRA",2010,"27.7.g","GNS_DEF_>=100_0_0","GNS",NA,3222,7,NA,"GNS_DEF"
"12750","FRA",2010,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,289487,774,NA,"MIS_MIS"
"12751","FRA",2010,"27.7.g","OTB_CRU_All_0_0_All","OTB","10<24",234402,622,NA,"OTB_CRU"
"12752","FRA",2010,"27.7.g","OTB_DEF_100-119_0_0","OTB","10<24",403366,959,NA,"OTB_DEF"
"12753","FRA",2010,"27.7.g","OTB_DEF_100-119_0_0","OTB","24<40",188186,357,NA,"OTB_DEF"
"12754","FRA",2010,"27.7.g","OTB_DEF_100-119_0_0","OTB",">=40",16650,9,NA,"OTB_DEF"
"12755","FRA",2010,"27.7.g","OTB_DEF_70-99_0_0","OTB","10<24",4365,13,NA,"OTB_DEF"
"12756","FRA",2010,"27.7.g","OTB_DEF_70-99_0_0","OTB","<10",447,3,NA,"OTB_DEF"
"12757","FRA",2010,"27.7.g","OTB_DEF_70-99_0_0","OTB","24<40",10824,22,NA,"OTB_DEF"
"12758","FRA",2010,"27.7.g","OTT-CRU","OTT",NA,280766,749,NA,"OTT_CRU"
"12759","FRA",2010,"27.7.g","OTT_DEF_100-119_0_0_all","OTT",NA,452639,1062,NA,"OTT_DEF"
"12760","FRA",2010,"27.7.g","OTT_DEF_>=70_0_0","OTT",NA,648,2,NA,"OTT_DEF"
"12761","FRA",2010,"27.7.g","SSC_DEF_All_0_0_All","SSC",NA,39396,67,NA,"SSC_DEF"
"12762","FRA",2010,"27.7.g","GTR_DEF_120-219_0_0_all","GTR",NA,2061,10,NA,"GTR_DEF"
"12763","FRA",2010,"27.7.g","GTR_DEF_>=220_0_0_all","GTR",NA,1938,6,NA,"GTR_DEF"
"12764","FRA",2010,"27.7.h","GNS_DEF_>=100_0_0","GNS",NA,16367,71,NA,"GNS_DEF"
"12765","FRA",2010,"27.7.h","GTR_DEF_100-119_0_0_all","GTR",NA,3603,37,NA,"GTR_DEF"
"12766","FRA",2010,"27.7.h","MIS_MIS_0_0_0_HC","MIS",NA,1488357,4217,NA,"MIS_MIS"
"12767","FRA",2010,"27.7.h","OTB_CRU_All_0_0_All","OTB","10<24",191804,519,NA,"OTB_CRU"
"12768","FRA",2010,"27.7.h","OTB_DEF_100-119_0_0","OTB","10<24",927684,2162,NA,"OTB_DEF"
"12769","FRA",2010,"27.7.h","OTB_DEF_100-119_0_0","OTB","24<40",171701,327,NA,"OTB_DEF"
"12770","FRA",2010,"27.7.h","OTB_DEF_>=120_0_0_all","OTB",">=40",1850,1,NA,"OTB_DEF"
"12771","FRA",2010,"27.7.h","OTB_DEF_70-99_0_0","OTB","10<24",211867,614,NA,"OTB_DEF"
"12772","FRA",2010,"27.7.h","OTB_DEF_70-99_0_0","OTB","24<40",254636,484,NA,"OTB_DEF"
"12773","FRA",2010,"27.7.h","OTT-CRU","OTT",NA,274292,731,NA,"OTT_CRU"
"12774","FRA",2010,"27.7.h","OTT_DEF_100-119_0_0_all","OTT",NA,1108857,2596,NA,"OTT_DEF"
"12775","FRA",2010,"27.7.h","OTT_DEF_>=70_0_0","OTT",NA,73812,177,NA,"OTT_DEF"
"12776","FRA",2010,"27.7.h","SSC_DEF_All_0_0_All","SSC",NA,18376,52,NA,"SSC_DEF"
"12777","FRA",2010,"27.7.h","GTR_DEF_120-219_0_0_all","GTR",NA,18145,98,NA,"GTR_DEF"
"12778","FRA",2010,"27.7.h","GTR_DEF_>=220_0_0_all","GTR",NA,87282,386,NA,"GTR_DEF"
"12779","FRA",2010,"27.7.h","GTR_DEF_all_0_0_all","GTR",NA,4306,33,NA,"GTR_DEF"
"12780","FRA",2010,"27.7.h","FPO_CRU_0_0_0_all","FPO",NA,72628,306,NA,"FPO_CRU"
"12781","FRA",2010,"27.7.h","GNS_DEF_all_0_0_all","GNS",NA,1099,15,NA,"GNS_DEF"
"12782","FRA",2010,"27.7.h","LHM_DEF_0_0_0_all","LHM",NA,47249,395,NA,"LHM_DEF"
"12783","FRA",2010,"27.7.h","LLS_DEF_0_0_0_all","LLS",NA,16737,45,NA,"LLS_DEF"
"12784","FRA",2010,"27.7.j","GNS_DEF_>=100_0_0","GNS",NA,248574,490,NA,"GNS_DEF"
"12785","FRA",2010,"27.7.j","MIS_MIS_0_0_0_HC","MIS",NA,964165,2155,NA,"MIS_MIS"
"12786","FRA",2010,"27.7.j","OTB_CRU_All_0_0_All","OTB","10<24",4570,12,NA,"OTB_CRU"
"12787","FRA",2010,"27.7.j","OTB_CRU_All_0_0_All","OTB","<10",1053,13,NA,"OTB_CRU"
"12788","FRA",2010,"27.7.j","OTB_DEF_100-119_0_0","OTB","10<24",142123,275,NA,"OTB_DEF"
"12789","FRA",2010,"27.7.j","OTB_DEF_100-119_0_0","OTB","24<40",265220,398,NA,"OTB_DEF"
"12790","FRA",2010,"27.7.j","OTB_DEF_70-99_0_0","OTB","10<24",8816,38,NA,"OTB_DEF"
"12791","FRA",2010,"27.7.j","OTB_DEF_70-99_0_0","OTB","<10",81,1,NA,"OTB_DEF"
"12792","FRA",2010,"27.7.j","OTB_DEF_70-99_0_0","OTB","24<40",205525,340,NA,"OTB_DEF"
"12793","FRA",2010,"27.7.j","OTT-CRU","OTT",NA,4279,11,NA,"OTT_CRU"
"12794","FRA",2010,"27.7.j","OTT_DEF_100-119_0_0_all","OTT",NA,258171,462,NA,"OTT_DEF"
"12795","FRA",2010,"27.7.j","GTR_DEF_>=220_0_0_all","GTR",NA,735,5,NA,"GTR_DEF"
"12796","FRA",2010,"27.7.j","GTR_DEF_100-119_0_0_all","GTR",NA,3960,18,NA,"GTR_DEF"
"12797","FRA",2010,"27.7.j","LHM_DEF_0_0_0_all","LHM",NA,2740,18,NA,"LHM_DEF"
"12798","FRA",2010,"27.7.k","GNS_DEF_>=100_0_0","GNS",NA,190724,323,NA,"GNS_DEF"
"12799","FRA",2010,"27.7.k","MIS_MIS_0_0_0_HC","MIS",NA,1506041,3485,NA,"MIS_MIS"
"12800","FRA",2010,"27.7.k","OTB_DEF_100-119_0_0","OTB","10<24",21038,42,NA,"OTB_DEF"
"12801","FRA",2010,"27.7.k","OTB_DEF_100-119_0_0","OTB","24<40",5704,8,NA,"OTB_DEF"
"12802","FRA",2010,"27.7.k","OTB_DEF_70-99_0_0","OTB","24<40",2059,3,NA,"OTB_DEF"
"12803","FRA",2010,"27.7.k","OTT-CRU","OTT",NA,8946,18,NA,"OTT_CRU"
"12804","FRA",2010,"27.7.k","OTT_DEF_100-119_0_0_all","OTT",NA,25191,43,NA,"OTT_DEF"
"12805","FRA",2010,"27.7.k","OTB_CRU_All_0_0_All","OTB","10<24",8946,18,NA,"OTB_CRU"
"12806","FRA",2010,"27.7","MIS_MIS_0_0_0_HC","MIS",NA,7954990,42071,"outFU","MIS_MIS"
"12807","FRA",2010,"27.7","OTB_DEF_100-119_0_0","OTB","10<24",848439,2053,"outFU","OTB_DEF"
"12808","FRA",2010,"27.7","OTB_DEF_100-119_0_0","OTB","24<40",622640,1098,"outFU","OTB_DEF"
"12809","FRA",2010,"27.7","OTB_DEF_70-99_0_0","OTB","10<24",3500152,12594,"outFU","OTB_DEF"
"12810","FRA",2010,"27.7","OTB_DEF_70-99_0_0","OTB","<10",61402,596,"outFU","OTB_DEF"
"12811","FRA",2010,"27.7","OTB_DEF_70-99_0_0","OTB","24<40",1491816,2772,"outFU","OTB_DEF"
"12812","FRA",2010,"27.7","OTT_CRU_100-119_0_0","OTT",NA,38611,103,"outFU","OTT_CRU"
"12813","FRA",2010,"27.7","OTT_DEF_100-119_0_0_all","OTT",NA,1390157,3108,"outFU","OTT_DEF"
"12814","FRA",2010,"27.7.bcjk","MIS_MIS_0_0_0_HC","MIS",NA,838304,1411,"16","MIS_MIS"
"12815","FRA",2010,"27.7.bcjk","OTT_CRU_100-119_0_0","OTT",NA,15407,31,"16","OTT_CRU"
"12816","FRA",2010,"27.7.agj","OTT_CRU_100-119_0_0","OTT",NA,14851,38,"19","OTT_CRU"
"12817","FRA",2010,"27.7.agj","OTT_DEF_100-119_0_0_all","OTT",NA,178796,404,"19","OTT_DEF"
"12818","FRA",2010,"27.7.fghj","MIS_MIS_0_0_0_HC","MIS",NA,310466,741,"21","MIS_MIS"
"12819","FRA",2010,"27.7.fghj","OTB_CRU_100-119_0_0_all","OTB","10<24",86674,238,"21","OTB_CRU"
"12820","FRA",2010,"27.7.fghj","OTB_DEF_100-119_0_0","OTB","10<24",476942,1081,"21","OTB_DEF"
"12821","FRA",2010,"27.7.fghj","OTB_DEF_100-119_0_0","OTB","24<40",341243,635,"21","OTB_DEF"
"12822","FRA",2010,"27.7.fghj","OTT_CRU_100-119_0_0","OTT",NA,343362,908,"21","OTT_CRU"
"12823","FRA",2010,"27.7.fghj","OTT_DEF_100-119_0_0_all","OTT",NA,469978,1107,"21","OTT_DEF"
"12824","FRA",2010,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,325606,673,"22","MIS_MIS"
"12825","FRA",2010,"27.7.g","OTT_CRU_100-119_0_0","OTT",NA,70179,182,"22","OTT_CRU"
"12826","FRA",2010,"27.7.g","OTT_DEF_100-119_0_0_all","OTT",NA,137200,311,"22","OTT_DEF"
"12827","FRA",2010,"27.7","FPO_CRU_0_0_0_all","FPO",NA,418806,3877,NA,"FPO_CRU"
"12828","FRA",2010,"27.7","FPO_MOL_0_0_0_all","FPO",NA,556257,4234,NA,"FPO_MOL"
"12829","FRA",2010,"27.7","GNS_DEF_>=100_0_0","GNS",NA,130802,780,NA,"GNS_DEF"
"12830","FRA",2010,"27.7","GNS_DEF_80-99_0_0","GNS",NA,14200,123,NA,"GNS_DEF"
"12831","FRA",2010,"27.7","GNS_DEF_all_0_0_all","GNS",NA,68532,876,NA,"GNS_DEF"
"12832","FRA",2010,"27.7","GTR_DEF_100-119_0_0_all","GTR",NA,109483,726,NA,"GTR_DEF"
"12833","FRA",2010,"27.7","GTR_DEF_120-219_0_0_all","GTR",NA,171691,1050,NA,"GTR_DEF"
"12834","FRA",2010,"27.7","GTR_DEF_>=220_0_0_all","GTR",NA,201932,970,NA,"GTR_DEF"
"12835","FRA",2010,"27.7","GTR_DEF_90-99_0_0_all","GTR",NA,281314,1574,NA,"GTR_DEF"
"12836","FRA",2010,"27.7","GTR_DEF_all_0_0_all","GTR",NA,75420,785,NA,"GTR_DEF"
"12837","FRA",2010,"27.7","LHM_DEF_0_0_0_all","LHM",NA,143013,1497,NA,"LHM_DEF"
"12838","FRA",2010,"27.7","LLS_DEF_0_0_0_all","LLS",NA,111775,764,NA,"LLS_DEF"
"12839","FRA",2010,"27.7","MIS_MIS_0_0_0_HC","MIS",NA,5734262,25944,NA,"MIS_MIS"
"12840","FRA",2010,"27.7","OTB_DEF_100-119_0_0","OTB","10<24",2426361,5749,NA,"OTB_DEF"
"12841","FRA",2010,"27.7","OTB_DEF_100-119_0_0","OTB","24<40",732141,1408,NA,"OTB_DEF"
"12842","FRA",2010,"27.7","OTB_DEF_100-119_0_0","OTB",">=40",83250,37,NA,"OTB_DEF"
"12843","FRA",2010,"27.7","OTB_DEF_70-99_0_0","OTB","10<24",3010690,8768,NA,"OTB_DEF"
"12844","FRA",2010,"27.7","OTB_DEF_70-99_0_0","OTB","<10",33278,297,NA,"OTB_DEF"
"12845","FRA",2010,"27.7","OTB_DEF_70-99_0_0","OTB","24<40",1373737,2589,NA,"OTB_DEF"
"12846","FRA",2010,"27.7","OTM_DEF_100-119_0_0_all","OTM",NA,239579,568,NA,"OTM_DEF"
"12847","FRA",2010,"27.7","OTM_DEF_32-69_0_0_all","OTM",NA,58181,52,NA,"OTM_DEF"
"12848","FRA",2010,"27.7","OTM_DEF_70-99_0_0_all","OTM",NA,174831,402,NA,"OTM_DEF"
"12849","FRA",2010,"27.7","OTM_SPF_32-69_0_0_all","OTM",NA,307325,402,NA,"OTM_SPF"
"12850","FRA",2010,"27.7","SSC_DEF_All_0_0_All","SSC",NA,144463,412,NA,"SSC_DEF"
"12851","FRA",2010,"27.7.b","GNS_DEF_>=100_0_0","GNS",NA,18334,44,NA,"GNS_DEF"
"12852","FRA",2010,"27.7.b","MIS_MIS_0_0_0_HC","MIS",NA,291363,454,NA,"MIS_MIS"
"12853","FRA",2010,"27.7.b","OTB_DEF_100-119_0_0","OTB","24<40",240120,374,NA,"OTB_DEF"
"12854","FRA",2010,"27.7.b","OTB_DEF_70-99_0_0","OTB","10<24",522,3,NA,"OTB_DEF"
"12855","FRA",2010,"27.7.b","OTB_DEF_70-99_0_0","OTB","24<40",175800,269,NA,"OTB_DEF"
"12856","FRA",2010,"27.7.b","OTT_DEF_100-119_0_0_all","OTT",NA,11264,17,NA,"OTT_DEF"
"12857","FRA",2010,"27.7.b","OTB_DEF_100-119_0_0","OTB","10<24",1418,2,NA,"OTB_DEF"
"12858","FRA",2010,"27.7.c","GNS_DEF_>=100_0_0","GNS",NA,48393,97,NA,"GNS_DEF"
"12859","FRA",2010,"27.7.c","MIS_MIS_0_0_0_HC","MIS",NA,362338,504,NA,"MIS_MIS"
"12860","FRA",2010,"27.7.c","OTB_DEF_100-119_0_0","OTB","24<40",130191,188,NA,"OTB_DEF"
"12861","FRA",2010,"27.7.c","OTB_DEF_70-99_0_0","OTB","24<40",31549,49,NA,"OTB_DEF"
"12862","FRA",2010,"27.7.c","OTT_DEF_100-119_0_0_all","OTT",NA,14754,21,NA,"OTT_DEF"
"12863","FRA",2010,"27.7.c","OTB_DEF_100-119_0_0","OTB","10<24",4963,7,NA,"OTB_DEF"
"12864","FRA",2010,"27.7.e","GNS_DEF_>=100_0_0","GNS",NA,61824,421,NA,"GNS_DEF"
"12865","FRA",2010,"27.7.e","GTR_DEF_100-119_0_0_all","GTR",NA,31231,306,NA,"GTR_DEF"
"12866","FRA",2010,"27.7.e","LLS_DEF_0_0_0_all","LLS",NA,76080,561,NA,"LLS_DEF"
"12867","FRA",2010,"27.7.e","MIS_MIS_0_0_0_HC","MIS",NA,5109876,25033,NA,"MIS_MIS"
"12868","FRA",2010,"27.7.e","OTB_CRU_All_0_0_All","OTB","10<24",9864,33,NA,"OTB_CRU"
"12869","FRA",2010,"27.7.e","OTB_DEF_100-119_0_0","OTB","10<24",560788,1355,NA,"OTB_DEF"
"12870","FRA",2010,"27.7.e","OTB_DEF_100-119_0_0","OTB","24<40",329479,618,NA,"OTB_DEF"
"12871","FRA",2010,"27.7.e","OTB_DEF_70-99_0_0","OTB","10<24",926464,3068,NA,"OTB_DEF"
"12872","FRA",2010,"27.7.e","OTB_DEF_70-99_0_0","OTB","<10",9423,86,NA,"OTB_DEF"
"12873","FRA",2010,"27.7.e","OTB_DEF_70-99_0_0","OTB","24<40",646674,1226,NA,"OTB_DEF"
"12874","FRA",2010,"27.7.e","OTM_DEF_70-99_0_0_all","OTM",NA,49374,115,NA,"OTM_DEF"
"12875","FRA",2010,"27.7.e","OTT-CRU","OTT",NA,6023,22,NA,"OTT_CRU"
"12876","FRA",2010,"27.7.e","OTT_DEF_100-119_0_0_all","OTT",NA,230113,495,NA,"OTT_DEF"
"12877","FRA",2010,"27.7.e","OTT_DEF_>=70_0_0","OTT",NA,12406,45,NA,"OTT_DEF"
"12878","FRA",2010,"27.7.e","SSC_DEF_All_0_0_All","SSC",NA,74479,242,NA,"SSC_DEF"
"12879","FRA",2010,"27.7.e","GTR_DEF_120-219_0_0_all","GTR",NA,21945,155,NA,"GTR_DEF"
"12880","FRA",2010,"27.7.e","GTR_DEF_>=220_0_0_all","GTR",NA,121262,607,NA,"GTR_DEF"
"12881","FRA",2010,"27.7.e","GTR_DEF_all_0_0_all","GTR",NA,213469,1439,NA,"GTR_DEF"
"12882","FRA",2010,"27.7.e","DRB_MOL_0_0_0_all","DRB",NA,1438533,9961,NA,"DRB_MOL"
"12883","FRA",2010,"27.7.e","GNS_DEF_all_0_0_all","GNS",NA,47347,646,NA,"GNS_DEF"
"12884","FRA",2010,"27.7.e","OTB_DEF_All_0_0_All","OTB","10<24",14230,56,NA,"OTB_DEF"
"12885","FRA",2010,"27.7.e","OTB_DEF_All_0_0_All","OTB","<10",3351,30,NA,"OTB_DEF"
"12886","FRA",2010,"27.7.e","TBB_DEF_all_0_0_all","TBB","10<24",1200707,7039,NA,"TBB_DEF"
"12887","FRA",2010,"27.7.e","FPO_CRU_0_0_0_all","FPO",NA,280174,2873,NA,"FPO_CRU"
"12888","FRA",2010,"27.7.e","FPO_MOL_0_0_0_all","FPO",NA,463253,3653,NA,"FPO_MOL"
"12889","FRA",2010,"27.7.e","LHM_DEF_0_0_0_all","LHM",NA,59275,631,NA,"LHM_DEF"
"12890","FRA",2010,"27.7.e","TBB_DEF_all_0_0_all","TBB","<10",282523,3155,NA,"TBB_DEF"
"12891","FRA",2010,"27.7.f","MIS_MIS_0_0_0_HC","MIS",NA,97132,293,NA,"MIS_MIS"
"12892","FRA",2010,"27.7.f","OTB_DEF_100-119_0_0","OTB","10<24",276429,601,NA,"OTB_DEF"
"12893","FRA",2010,"27.7.f","OTB_DEF_100-119_0_0","OTB","24<40",212115,415,NA,"OTB_DEF"
"12894","FRA",2010,"27.7.f","OTB_DEF_70-99_0_0","OTB","10<24",23186,47,NA,"OTB_DEF"
"12895","FRA",2010,"27.7.f","OTB_DEF_70-99_0_0","OTB","24<40",5158,11,NA,"OTB_DEF"
"12896","FRA",2010,"27.7.f","OTT-CRU","OTT",NA,2892,7,NA,"OTT_CRU"
"12897","FRA",2010,"27.7.f","OTT_DEF_100-119_0_0_all","OTT",NA,26330,63,NA,"OTT_DEF"
"12898","FRA",2010,"27.7.f","OTB_CRU_All_0_0_All","OTB","10<24",3511,8,NA,"OTB_CRU"
"12899","FRA",2010,"27.7.f","GTR_DEF_>=220_0_0_all","GTR",NA,2882,11,NA,"GTR_DEF"
"12900","FRA",2010,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,259136,679,NA,"MIS_MIS"
"12901","FRA",2010,"27.7.g","OTB_CRU_All_0_0_All","OTB","10<24",139393,365,NA,"OTB_CRU"
"12902","FRA",2010,"27.7.g","OTB_DEF_100-119_0_0","OTB","10<24",630906,1514,NA,"OTB_DEF"
"12903","FRA",2010,"27.7.g","OTB_DEF_100-119_0_0","OTB","24<40",184976,353,NA,"OTB_DEF"
"12904","FRA",2010,"27.7.g","OTB_DEF_70-99_0_0","OTB","10<24",5958,13,NA,"OTB_DEF"
"12905","FRA",2010,"27.7.g","OTB_DEF_70-99_0_0","OTB","24<40",11016,24,NA,"OTB_DEF"
"12906","FRA",2010,"27.7.g","OTT-CRU","OTT",NA,145563,383,NA,"OTT_CRU"
"12907","FRA",2010,"27.7.g","OTT_DEF_100-119_0_0_all","OTT",NA,691041,1590,NA,"OTT_DEF"
"12909","FRA",2010,"27.7.g","SSC_DEF_All_0_0_All","SSC",NA,4128,8,NA,"SSC_DEF"
"12910","FRA",2010,"27.7.g","GTR_DEF_120-219_0_0_all","GTR",NA,1315,8,NA,"GTR_DEF"
"12911","FRA",2010,"27.7.h","GNS_DEF_>=100_0_0","GNS",NA,14372,61,NA,"GNS_DEF"
"12912","FRA",2010,"27.7.h","GTR_DEF_100-119_0_0_all","GTR",NA,2797,22,NA,"GTR_DEF"
"12913","FRA",2010,"27.7.h","MIS_MIS_0_0_0_HC","MIS",NA,1437885,3668,NA,"MIS_MIS"
"12914","FRA",2010,"27.7.h","OTB_CRU_All_0_0_All","OTB","10<24",72063,190,NA,"OTB_CRU"
"12915","FRA",2010,"27.7.h","OTB_CRU_All_0_0_All","OTB","<10",1189,22,NA,"OTB_CRU"
"12916","FRA",2010,"27.7.h","OTB_CRU_All_0_0_All","OTB","24<40",1176,2,NA,"OTB_CRU"
"12917","FRA",2010,"27.7.h","OTB_DEF_100-119_0_0","OTB","10<24",874510,2042,NA,"OTB_DEF"
"12918","FRA",2010,"27.7.h","OTB_DEF_100-119_0_0","OTB","24<40",164330,307,NA,"OTB_DEF"
"12919","FRA",2010,"27.7.h","OTB_DEF_70-99_0_0","OTB","10<24",234070,652,NA,"OTB_DEF"
"12920","FRA",2010,"27.7.h","OTB_DEF_70-99_0_0","OTB","24<40",256444,485,NA,"OTB_DEF"
"12921","FRA",2010,"27.7.h","OTM_DEF_70-99_0_0_all","OTM",NA,3907,11,NA,"OTM_DEF"
"12922","FRA",2010,"27.7.h","OTT-CRU","OTT",NA,129658,334,NA,"OTT_CRU"
"12923","FRA",2010,"27.7.h","OTT_DEF_100-119_0_0_all","OTT",NA,1167030,2737,NA,"OTT_DEF"
"12924","FRA",2010,"27.7.h","OTT_DEF_>=70_0_0","OTT",NA,72701,171,NA,"OTT_DEF"
"12925","FRA",2010,"27.7.h","SSC_DEF_All_0_0_All","SSC",NA,1548,3,NA,"SSC_DEF"
"12926","FRA",2010,"27.7.h","GTR_DEF_120-219_0_0_all","GTR",NA,17993,100,NA,"GTR_DEF"
"12927","FRA",2010,"27.7.h","GTR_DEF_>=220_0_0_all","GTR",NA,80439,344,NA,"GTR_DEF"
"12928","FRA",2010,"27.7.h","GTR_DEF_all_0_0_all","GTR",NA,5163,60,NA,"GTR_DEF"
"12929","FRA",2010,"27.7.h","FPO_CRU_0_0_0_all","FPO",NA,29934,136,NA,"FPO_CRU"
"12930","FRA",2010,"27.7.h","GNS_DEF_all_0_0_all","GNS",NA,1591,25,NA,"GNS_DEF"
"12931","FRA",2010,"27.7.h","LHM_DEF_0_0_0_all","LHM",NA,22810,195,NA,"LHM_DEF"
"12932","FRA",2010,"27.7.h","LLS_DEF_0_0_0_all","LLS",NA,10652,33,NA,"LLS_DEF"
"12933","FRA",2010,"27.7.h","OTB_DEF_All_0_0_All","OTB","10<24",1021,4,NA,"OTB_DEF"
