Country,Year,lvl4,Vessel_length,Area,FU,kw_days,Days_at_sea,No_vessels
FRA,2018,DRB_MOL,10<24m,27.7.d,NA,7806201.119,33168.56121,2028
FRA,2018,DRB_MOL,10<24m,27.7.e,NA,2008094.361,11888.22445,1539
FRA,2018,DRB_MOL,10<24m,27.7.f,NA,735.1226666,5.569111112,2
FRA,2018,DRB_MOL,10<24m,27.7.h,NA,963.6905556,7.971944444,24
FRA,2018,DRB_MOL,10<24m,27.7.j,NA,235.6666666,1.736111112,8
FRA,2018,DRB_MOL,10<24m,27.7.k,NA,59.87055556,0.296388888,2
FRA,2018,DRB_MOL,24<40m,27.7.d,NA,138874.42,235.78,9
FRA,2018,DRB_MOL,all,27.7.e,NA,0,43.23875001,6
FRA,2018,FPO_CRU,<10m,27.7.d,NA,294016.1452,3084.843125,486
FRA,2018,FPO_CRU,<10m,27.7.e,NA,674031.0112,7695.281029,1731
FRA,2018,FPO_CRU,<10m,27.7.h,NA,5099.333334,60.66333333,22
FRA,2018,FPO_CRU,<10m,27.7.j,NA,31.58333333,0.416666668,4
FRA,2018,FPO_CRU,10<24m,27.7.d,NA,353267.8553,1968.036861,249
FRA,2018,FPO_CRU,10<24m,27.7.e,NA,825985.1012,4123.569828,426
FRA,2018,FPO_CRU,10<24m,27.7.f,NA,19629.34146,92.49768056,6
FRA,2018,FPO_CRU,10<24m,27.7.g,NA,9289.86382,41.64315278,6
