ID,Country,Year,Quarter,IntercatchMetierTag,VesselLengthCategory,FDFVessel,Area,Species,Landings,Value,Discards
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.OCT,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,OCT,0.22,205.04,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.PLE,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,PLE,1.54,2443.12,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.POK,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,POK,0.87,777.48,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.POL,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,POL,6.25,11786.42,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.RJA,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,RJA,12.14,19748.87,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.SCE,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,SCE,0.48,545,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.SDV,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,SDV,2.64,2323.2,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.SOL,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,SOL,0.93,8848.61,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.SQU,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,SQU,0.12,604.82,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.SYC,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,SYC,2.75,2478.6,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.SYX,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,SYX,2.48,1984,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.TUR,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,TUR,3.23,33793.2,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.WHG,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,WHG,5.14,6079.25,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.10<24m.27.7.g.WIT,IE,2017,4,TBB_DEF_70-99_0_0_all,10<24m,NA,27.7.g,WIT,12.45,23212.19,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.ANF,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,ANF,1.58,5517.62,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.BLL,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,BLL,0.16,1303.5,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.COD,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,COD,0.27,884.24,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.HAD,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,HAD,0.95,1753.43,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.LEZ,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,LEZ,0.02,85.7,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.MIX,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,MIX,0.36,384.75,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.PLE,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,PLE,3.64,7142.96,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.RJA,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,RJA,13.78,29970.88,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.SOL,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,SOL,0.82,10737.39,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.SYC,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,SYC,2,1800,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.a.TUR,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.a,TUR,0.08,997.12,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.ANF,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,ANF,134.85,433832.23,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.BLL,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,BLL,5.47,32591.72,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.COD,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,COD,12.24,32845.47,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.COE,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,COE,0.28,265.83,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.GUX,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,GUX,0.27,203.22,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.HAD,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,HAD,37.69,50066.21,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.HKE,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,HKE,31.44,57499.1,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.JOD,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,JOD,3,12087.5,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.LEM,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,LEM,20.59,76750.99,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.LEZ,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,LEZ,104.5,403654.99,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.LIN,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,LIN,13.04,17378.33,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.MIX,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,MIX,3.18,4627.38,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.MUL,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,MUL,0.05,91.69,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.PLE,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,PLE,2.29,3643.73,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.POL,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,POL,2.38,4481.08,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.RJA,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,RJA,23.47,38177.8,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.SCE,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,SCE,3.67,4154.46,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.SOL,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,SOL,0.84,7974.66,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.SQU,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,SQU,0.69,3605.83,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.SYC,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,SYC,8.86,7970.4,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.TUR,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,TUR,9.8,102415.08,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.WHG,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,WHG,9.32,11022.35,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.g.WIT,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.g,WIT,23.35,43523.32,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.h.PLE,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.h,PLE,0.19,352.3,NA
IE.2017.4.TBB_DEF_70-99_0_0_all.24<40m.27.7.h.SOL,IE,2017,4,TBB_DEF_70-99_0_0_all,24<40m,NA,27.7.h,SOL,0.51,5205.33,NA
IE_2017_1_DRB_MOL_0_0_0_all_10<24m_FU.19_NEP,IE,2017,1,DRB_MOL_0_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,0.06,698.67,NA
IE_2017_1_FPO_CRU_0_0_0_all_10<24m_FU.19_NEP,IE,2017,1,FPO_CRU_0_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,0.16,1716.34,NA
IE_2017_1_GNS_DEF_120-219_0_0_all_10<24m_FU.19_NEP,IE,2017,1,GNS_DEF_120-219_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,0.96,4176.04,NA
IE_2017_1_GNS_DEF_120-219_0_0_all_10<24m_FU.2021_NEP,IE,2017,1,GNS_DEF_120-219_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,0.63,2754.41,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_10<24m_FU.16_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.16,NEP.FU.16,15.33,167544.9,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_10<24m_FU.17_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.17,NEP.FU.17,11.47,83423.25,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_10<24m_FU.19_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,7.54,79941.27,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_10<24m_FU.2021_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,66.09,382311.81,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_10<24m_FU.22_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.22,NEP.FU.22,22.43,146436.31,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_24<40m_FU.16_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.16,NEP.FU.16,20.08,219659.5,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_24<40m_FU.19_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.19,NEP.FU.19,6.78,79102.26,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_24<40m_FU.2021_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.2021,NEP.FU.2021,93.21,564346.76,NA
IE_2017_1_OTB_CRU_100-119_0_0_all_24<40m_FU.22_NEP,IE,2017,1,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.22,NEP.FU.22,9.47,61830.47,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_10<24m_FU.15_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.15,NEP.FU.15,119.72,573336.52,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_10<24m_FU.16_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.16,NEP.FU.16,123.11,1073765.86,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_10<24m_FU.17_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.17,NEP.FU.17,43.69,338765.15,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_10<24m_FU.19_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,21.08,161669.88,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_10<24m_FU.2021_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,8.63,56614.67,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_10<24m_FU.22_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.22,NEP.FU.22,315.22,1921149.29,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_10<24m_FU.None_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.None,NEP.FU.7OTH,0.63,13003.84,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_24<40m_FU.15_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.15,NEP.FU.15,14.93,72352.89,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_24<40m_FU.16_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.16,NEP.FU.16,452.29,3887697.6,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_24<40m_FU.17_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.17,NEP.FU.17,9.46,73378.34,NA
IE_2017_1_OTB_CRU_70-99_0_0_all_24<40m_FU.22_NEP,IE,2017,1,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.22,NEP.FU.22,143.08,872022.27,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_10<24m_FU.13_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.13,NEP.FU.13,1.41,11564.34,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_10<24m_FU.15_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.15,NEP.FU.15,3.87,23998.31,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_10<24m_FU.17_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.17,NEP.FU.17,1.79,16735.59,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_10<24m_FU.19_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,18.61,139186.21,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_10<24m_FU.2021_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,119.18,851036.37,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_10<24m_FU.22_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.22,NEP.FU.22,13.59,100304.69,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_10<24m_FU.None_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.None,NEP.FU.7OTH,0.3,2481.24,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_10<24m_FU.None_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.None,NEP.FU.7OTH,0.6,4541.2,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_24<40m_FU.19_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,24<40m,NULL,FU.19,NEP.FU.19,1.39,9065.32,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_24<40m_FU.2021_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,24<40m,NULL,FU.2021,NEP.FU.2021,29.31,209434.88,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_24<40m_FU.22_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,24<40m,NULL,FU.22,NEP.FU.22,6.16,45446.57,NA
IE_2017_1_OTB_DEF_100-119_0_0_all_24<40m_FU.None_NEP,IE,2017,1,OTB_DEF_100-119_0_0_all,24<40m,NULL,FU.None,NEP.FU.7OTH,0.18,1488.81,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_10<24m_FU.13_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,10<24m,NULL,FU.13,NEP.FU.13,0.31,2560.43,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_10<24m_FU.15_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,10<24m,NULL,FU.15,NEP.FU.15,0.06,269,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_10<24m_FU.17_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,10<24m,NULL,FU.17,NEP.FU.17,10.08,101192.36,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_10<24m_FU.19_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,34.64,241011.61,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_10<24m_FU.2021_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,2.94,18757.56,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_10<24m_FU.22_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,10<24m,NULL,FU.22,NEP.FU.22,12.1,73685.83,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_10<24m_FU.None_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,10<24m,NULL,FU.None,NEP.FU.7OTH,0.18,1767.96,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_24<40m_FU.16_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,24<40m,NULL,FU.16,NEP.FU.16,5.09,33028.39,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_24<40m_FU.17_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,24<40m,NULL,FU.17,NEP.FU.17,0.8,8052.56,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_24<40m_FU.19_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,24<40m,NULL,FU.19,NEP.FU.19,0.65,3927.7,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_24<40m_FU.2021_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,24<40m,NULL,FU.2021,NEP.FU.2021,0.41,2483.69,NA
IE_2017_1_OTB_DEF_70-99_0_0_all_24<40m_FU.22_NEP,IE,2017,1,OTB_DEF_70-99_0_0_all,24<40m,NULL,FU.22,NEP.FU.22,15.01,90795.5,NA
IE_2017_1_SSC_DEF_100-119_0_0_all_24<40m_FU.15_NEP,IE,2017,1,SSC_DEF_100-119_0_0_all,24<40m,NULL,FU.15,NEP.FU.15,0.26,510.39,NA
IE_2017_1_TBB_DEF_70-99_0_0_all_10<24m_FU.19_NEP,IE,2017,1,TBB_DEF_70-99_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,0.14,721.55,NA
IE_2017_1_TBB_DEF_70-99_0_0_all_10<24m_FU.2021_NEP,IE,2017,1,TBB_DEF_70-99_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,0.12,577.24,NA
IE_2017_2_DRB_MOL_0_0_0_all_10<24m_FU.15_NEP,IE,2017,2,DRB_MOL_0_0_0_all,10<24m,NULL,FU.15,NEP.FU.15,2.47,8983.64,NA
IE_2017_2_GNS_DEF_120-219_0_0_all_10<24m_FU.19_NEP,IE,2017,2,GNS_DEF_120-219_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,0.07,340.39,NA
IE_2017_2_GNS_DEF_120-219_0_0_all_10<24m_FU.2021_NEP,IE,2017,2,GNS_DEF_120-219_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,0.2,1016.08,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_10<24m_FU.16_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.16,NEP.FU.16,17.07,138017.63,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_10<24m_FU.17_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.17,NEP.FU.17,4.48,28064.49,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_10<24m_FU.19_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,18.04,123528.41,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_10<24m_FU.2021_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,122.85,668023.06,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_10<24m_FU.22_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.22,NEP.FU.22,223.62,1232908.2,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_10<24m_FU.None_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,10<24m,NULL,FU.None,NEP.FU.7OTH,5.89,45968.28,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_24<40m_FU.16_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.16,NEP.FU.16,38.24,311831.68,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_24<40m_FU.17_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.17,NEP.FU.17,3.79,23725.2,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_24<40m_FU.19_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.19,NEP.FU.19,14.22,99171.69,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_24<40m_FU.2021_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.2021,NEP.FU.2021,49.15,267666.36,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_24<40m_FU.22_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.22,NEP.FU.22,20.07,110675.12,NA
IE_2017_2_OTB_CRU_100-119_0_0_all_24<40m_FU.None_NEP,IE,2017,2,OTB_CRU_100-119_0_0_all,24<40m,NULL,FU.None,NEP.FU.7OTH,25.88,207122.43,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_10<24m_FU.14_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.14,NEP.FU.14,6.94,30411.5,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_10<24m_FU.15_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.15,NEP.FU.15,194.54,853795.71,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_10<24m_FU.16_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.16,NEP.FU.16,335.21,2858823.04,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_10<24m_FU.17_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.17,NEP.FU.17,75.23,496359.09,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_10<24m_FU.19_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,19.42,166255.45,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_10<24m_FU.2021_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,23.32,128906.52,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_10<24m_FU.22_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,10<24m,NULL,FU.22,NEP.FU.22,643.54,3271522.03,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_24<40m_FU.15_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.15,NEP.FU.15,7.81,34237.96,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_24<40m_FU.16_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.16,NEP.FU.16,629.69,5310344.11,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_24<40m_FU.17_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.17,NEP.FU.17,10.23,67480.33,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_24<40m_FU.2021_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.2021,NEP.FU.2021,11.41,58896.36,NA
IE_2017_2_OTB_CRU_70-99_0_0_all_24<40m_FU.22_NEP,IE,2017,2,OTB_CRU_70-99_0_0_all,24<40m,NULL,FU.22,NEP.FU.22,237.23,1205979.73,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_10<24m_FU.12_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.12,NEP.FU.12,0.09,671.5,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_10<24m_FU.15_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.15,NEP.FU.15,0.51,3754.71,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_10<24m_FU.17_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.17,NEP.FU.17,0.43,3417.98,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_10<24m_FU.19_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.19,NEP.FU.19,24.57,189708.47,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_10<24m_FU.2021_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.2021,NEP.FU.2021,178.97,1258047.63,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_10<24m_FU.22_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.22,NEP.FU.22,29.84,205204.1,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_10<24m_FU.None_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.None,NEP.FU.7OTH,3.61,26732.51,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_10<24m_FU.None_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,10<24m,NULL,FU.None,NEP.FU.7OTH,0.34,2667.17,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_24<40m_FU.15_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,24<40m,NULL,FU.15,NEP.FU.15,0.02,113.22,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_24<40m_FU.16_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,24<40m,NULL,FU.16,NEP.FU.16,2.05,17414.55,NA
IE_2017_2_OTB_DEF_100-119_0_0_all_24<40m_FU.17_NEP,IE,2017,2,OTB_DEF_100-119_0_0_all,24<40m,NULL,FU.17,NEP.FU.17,1.02,8080.44,NA
