fleet,metier,year,stock,L,D,V,metier2,Country,CatchKG
BE_Otter_24<40m,OTB_CRU_27.7.g,2013,COD,27.024,0,72682.76,OTB_CRU,BE,27024
BE_Otter_24<40m,OTB_CRU_27.7.g,2013,HAD,31.964,0,57490.38,OTB_CRU,BE,31964
BE_Otter_24<40m,OTB_CRU_27.7.g,2013,WHG,54.689,0,52389.33,OTB_CRU,BE,54689
BE_Otter_24<40m,OTB_CRU_27.7.g,2014,COD,14.436,5.635241149,35515.98,OTB_CRU,BE,20071.24115
BE_Otter_24<40m,OTB_CRU_27.7.g,2014,HAD,16.163,0,29454.8,OTB_CRU,BE,16163
BE_Otter_24<40m,OTB_CRU_27.7.g,2014,WHG,29.818,8.604367988,37194.94,OTB_CRU,BE,38422.36799
BE_Otter_24<40m,OTB_CRU_27.7.g,2015,COD,14.054,3.835971439,35831.92,OTB_CRU,BE,17889.97144
BE_Otter_24<40m,OTB_CRU_27.7.g,2015,HAD,13.412,0,24331.09,OTB_CRU,BE,13412
BE_Otter_24<40m,OTB_CRU_27.7.g,2015,WHG,18.372,19.255307,22118.46,OTB_CRU,BE,37627.307
BE_Otter_24<40m,OTB_CRU_27.7.g,2016,COD,24.519,2.600674068,76017.36,OTB_CRU,BE,27119.67407
BE_Otter_24<40m,OTB_CRU_27.7.g,2016,HAD,14.173,20.38521863,24758.68,OTB_CRU,BE,34558.21863
BE_Otter_24<40m,OTB_CRU_27.7.g,2016,WHG,23.401,4.555748045,30792.63,OTB_CRU,BE,27956.74805
BE_Otter_24<40m,OTB_CRU_27.7.g,2017,COD,9.26,0.608338305,25422.39,OTB_CRU,BE,9868.338305
BE_Otter_24<40m,OTB_CRU_27.7.g,2017,HAD,11.971,17.21805208,27636.76,OTB_CRU,BE,29189.05208
BE_Otter_24<40m,OTB_CRU_27.7.g,2017,WHG,7.557,3.551280202,11118.45,OTB_CRU,BE,11108.2802
BE_Otter_24<40m,SSC_DEF_27.7.e,2010,COD,1.456,0,4649.3,SSC_DEF,BE,1456
BE_Otter_24<40m,SSC_DEF_27.7.e,2010,HAD,0.03,0,84.52,SSC_DEF,BE,30
BE_Otter_24<40m,SSC_DEF_27.7.e,2010,WHG,8.882,0,8809.46,SSC_DEF,BE,8882
BE_Otter_24<40m,SSC_DEF_27.7.e,2011,COD,12.042,0,40189.8,SSC_DEF,BE,12042
BE_Otter_24<40m,SSC_DEF_27.7.e,2011,HAD,4.18,0,4817.8,SSC_DEF,BE,4180
BE_Otter_24<40m,SSC_DEF_27.7.e,2011,WHG,9.984,0,12678.98,SSC_DEF,BE,9984
BE_Otter_24<40m,SSC_DEF_27.7.e,2012,COD,14.12,0,50682.12,SSC_DEF,BE,14120
BE_Otter_24<40m,SSC_DEF_27.7.e,2012,HAD,12.282,0,19993.2,SSC_DEF,BE,12282
BE_Otter_24<40m,SSC_DEF_27.7.e,2012,WHG,32.836,0,48287.24,SSC_DEF,BE,32836
BE_Otter_24<40m,SSC_DEF_27.7.e,2013,COD,6.718,0,18948.51,SSC_DEF,BE,6718
BE_Otter_24<40m,SSC_DEF_27.7.e,2013,HAD,3.692,0,6633.84,SSC_DEF,BE,3692
BE_Otter_24<40m,SSC_DEF_27.7.e,2013,WHG,29.243,0,37177.51,SSC_DEF,BE,29243
BE_Otter_24<40m,SSC_DEF_27.7.e,2014,COD,0.052,0,123.04,SSC_DEF,BE,52
BE_Otter_24<40m,SSC_DEF_27.7.e,2014,HAD,0.002,0,1.38,SSC_DEF,BE,2
BE_Otter_24<40m,SSC_DEF_27.7.e,2014,WHG,0.926,0,1007.68,SSC_DEF,BE,926
BE_Otter_24<40m,SSC_DEF_27.7.e,2015,COD,7.534,0,18863.34,SSC_DEF,BE,7534
BE_Otter_24<40m,SSC_DEF_27.7.e,2015,HAD,0.032,0,79.92,SSC_DEF,BE,32
BE_Otter_24<40m,SSC_DEF_27.7.e,2015,WHG,12.948,0,13797.68,SSC_DEF,BE,12948
BE_Otter_24<40m,SSC_DEF_27.7.e,2016,COD,0.046,0,164.54,SSC_DEF,BE,46
BE_Otter_24<40m,SSC_DEF_27.7.e,2016,HAD,1.114,0.920194,1666.48,SSC_DEF,BE,2034.194
BE_Otter_24<40m,SSC_DEF_27.7.e,2016,WHG,4.744,1.719372276,5422.5,SSC_DEF,BE,6463.372276
BE_Otter_24<40m,SSC_DEF_27.7.e,2017,COD,0.048,0.003648,191.26,SSC_DEF,BE,51.648
BE_Otter_24<40m,SSC_DEF_27.7.e,2017,HAD,0.016,0.013216431,67.2,SSC_DEF,BE,29.216431
BE_Otter_24<40m,SSC_DEF_27.7.e,2017,WHG,2.288,1.30943,1878.36,SSC_DEF,BE,3597.43
BE_Otter_24<40m,SSC_DEF_27.7.f,2013,COD,0.034,0,106.23,SSC_DEF,BE,34
BE_Otter_24<40m,SSC_DEF_27.7.f,2013,HAD,0.11,0,91.89,SSC_DEF,BE,110
BE_Otter_24<40m,SSC_DEF_27.7.f,2013,WHG,0.166,0,86.09,SSC_DEF,BE,166
EN_Beam_<10m,TBB_DEF_27.7.e,2009,COD,0.006,0,5.08,TBB_DEF,EN,6
EN_Beam_<10m,TBB_DEF_27.7.e,2009,HAD,0.002,0,1.12,TBB_DEF,EN,2
EN_Beam_<10m,TBB_DEF_27.7.e,2009,WHG,0.013,0,3.44,TBB_DEF,EN,13
EN_Beam_<10m,TBB_DEF_27.7.e,2010,HAD,0.001,0,1.17,TBB_DEF,EN,1
EN_Beam_<10m,TBB_DEF_27.7.e,2010,WHG,0.004,0,3.31,TBB_DEF,EN,4
EN_Beam_<10m,TBB_DEF_27.7.e,2011,HAD,0.03,0,30.36,TBB_DEF,EN,30
EN_Beam_<10m,TBB_DEF_27.7.e,2011,WHG,0.018,0,32.4,TBB_DEF,EN,18
EN_Beam_<10m,TBB_DEF_27.7.e,2015,WHG,0.049,0.040070813,39.07,TBB_DEF,EN,89.070813
EN_Beam_10<24m,TBB_DEF_27.7.e,2009,COD,9.518,0,24599.67,TBB_DEF,EN,9518
EN_Beam_10<24m,TBB_DEF_27.7.e,2009,HAD,23.8874,0,30912.03335,TBB_DEF,EN,23887.4
EN_Beam_10<24m,TBB_DEF_27.7.e,2009,WHG,16.2615,0,9080.199681,TBB_DEF,EN,16261.5
EN_Beam_10<24m,TBB_DEF_27.7.e,2010,COD,13.409,0,33639.42,TBB_DEF,EN,13409
EN_Beam_10<24m,TBB_DEF_27.7.e,2010,HAD,35.116,0,38900.91,TBB_DEF,EN,35116
EN_Beam_10<24m,TBB_DEF_27.7.e,2010,WHG,16.78,0,12995.97,TBB_DEF,EN,16780
EN_Beam_10<24m,TBB_DEF_27.7.e,2011,COD,28.596,0,73741.67,TBB_DEF,EN,28596
EN_Beam_10<24m,TBB_DEF_27.7.e,2011,HAD,60.454,0,74821.75,TBB_DEF,EN,60454
EN_Beam_10<24m,TBB_DEF_27.7.e,2011,WHG,16.704,0,16068.45,TBB_DEF,EN,16704
EN_Beam_10<24m,TBB_DEF_27.7.e,2012,COD,43.679,0,134148.62,TBB_DEF,EN,43679
EN_Beam_10<24m,TBB_DEF_27.7.e,2012,HAD,146.533,11.46589463,235370.11,TBB_DEF,EN,157998.8946
EN_Beam_10<24m,TBB_DEF_27.7.e,2012,WHG,24.068,0,27924.42,TBB_DEF,EN,24068
EN_Beam_10<24m,TBB_DEF_27.7.e,2013,COD,36.927,0.955563346,112128.8,TBB_DEF,EN,37882.56335
EN_Beam_10<24m,TBB_DEF_27.7.e,2013,HAD,39.449,10.19540826,76492.08,TBB_DEF,EN,49644.40826
EN_Beam_10<24m,TBB_DEF_27.7.e,2013,WHG,23.831,0,20176.97,TBB_DEF,EN,23831
EN_Beam_10<24m,TBB_DEF_27.7.e,2014,COD,34.93,12.512841,99328.35,TBB_DEF,EN,47442.841
EN_Beam_10<24m,TBB_DEF_27.7.e,2014,HAD,26.216,28.5219127,57256.96,TBB_DEF,EN,54737.9127
EN_Beam_10<24m,TBB_DEF_27.7.e,2014,WHG,51.494,83.48470804,40504.15,TBB_DEF,EN,134978.708
EN_Beam_10<24m,TBB_DEF_27.7.e,2015,COD,26.488,2.445095102,82994.38,TBB_DEF,EN,28933.0951
EN_Beam_10<24m,TBB_DEF_27.7.e,2015,HAD,34.259,80.57847804,63921.43,TBB_DEF,EN,114837.478
EN_Beam_10<24m,TBB_DEF_27.7.e,2015,WHG,36.06,29.48884718,39667.16,TBB_DEF,EN,65548.84718
EN_Beam_10<24m,TBB_DEF_27.7.e,2016,COD,18.862,10.52683626,63094.94,TBB_DEF,EN,29388.83626
EN_Beam_10<24m,TBB_DEF_27.7.e,2016,HAD,26.683,41.3916195,66462.92,TBB_DEF,EN,68074.6195
EN_Beam_10<24m,TBB_DEF_27.7.e,2016,WHG,52.479,164.6553515,43757.07,TBB_DEF,EN,217134.3515
EN_Beam_10<24m,TBB_DEF_27.7.e,2017,COD,8.899,1.131458394,29785.56,TBB_DEF,EN,10030.45839
EN_Beam_10<24m,TBB_DEF_27.7.e,2017,HAD,26.886,63.2369001,57294.86,TBB_DEF,EN,90122.9001
EN_Beam_10<24m,TBB_DEF_27.7.e,2017,WHG,27.273,35.28300603,23866.21,TBB_DEF,EN,62556.00603
EN_Beam_24<40m,TBB_DEF_27.7.e,2009,COD,57.788,0,161467.85,TBB_DEF,EN,57788
EN_Beam_24<40m,TBB_DEF_27.7.e,2009,HAD,85.487,0,125926.72,TBB_DEF,EN,85487
EN_Beam_24<40m,TBB_DEF_27.7.e,2009,WHG,30.78,0,16933.85,TBB_DEF,EN,30780
EN_Beam_24<40m,TBB_DEF_27.7.e,2010,COD,52.228,0,158005.93,TBB_DEF,EN,52228
EN_Beam_24<40m,TBB_DEF_27.7.e,2010,HAD,69.925,0,106059.16,TBB_DEF,EN,69925
EN_Beam_24<40m,TBB_DEF_27.7.e,2010,WHG,23.494,0,17269.96,TBB_DEF,EN,23494
EN_Beam_24<40m,TBB_DEF_27.7.e,2011,COD,70.301,0,190065.52,TBB_DEF,EN,70301
EN_Beam_24<40m,TBB_DEF_27.7.e,2011,HAD,122.759,0,154489.46,TBB_DEF,EN,122759
EN_Beam_24<40m,TBB_DEF_27.7.e,2011,WHG,24.754,0,22345.2,TBB_DEF,EN,24754
EN_Beam_24<40m,TBB_DEF_27.7.e,2012,COD,122.338,0,337287.23,TBB_DEF,EN,122338
EN_Beam_24<40m,TBB_DEF_27.7.e,2012,HAD,112.552,8.806953878,166878.68,TBB_DEF,EN,121358.9539
EN_Beam_24<40m,TBB_DEF_27.7.e,2012,WHG,23.118,0,19922.78,TBB_DEF,EN,23118
EN_Beam_24<40m,TBB_DEF_27.7.e,2013,COD,77.803,2.013315324,250876.34,TBB_DEF,EN,79816.31532
EN_Beam_24<40m,TBB_DEF_27.7.e,2013,HAD,83.144,21.48817522,171638.82,TBB_DEF,EN,104632.1752
EN_Beam_24<40m,TBB_DEF_27.7.e,2013,WHG,17.243,0,15328.98,TBB_DEF,EN,17243
EN_Beam_24<40m,TBB_DEF_27.7.e,2014,COD,52.997,18.98491367,171071.44,TBB_DEF,EN,71981.91367
EN_Beam_24<40m,TBB_DEF_27.7.e,2014,HAD,58.983,64.1710397,142882.32,TBB_DEF,EN,123154.0397
EN_Beam_24<40m,TBB_DEF_27.7.e,2014,WHG,34.042,55.19063252,27825.26,TBB_DEF,EN,89232.63252
EN_Beam_24<40m,TBB_DEF_27.7.e,2015,COD,62.467,5.76630005,200282.83,TBB_DEF,EN,68233.30005
EN_Beam_24<40m,TBB_DEF_27.7.e,2015,HAD,72.324,170.1088136,174349.37,TBB_DEF,EN,242432.8136
EN_Beam_24<40m,TBB_DEF_27.7.e,2015,WHG,29.676,24.2681927,28939.19,TBB_DEF,EN,53944.1927
EN_Beam_24<40m,TBB_DEF_27.7.e,2016,COD,54.9,30.63955628,176823.23,TBB_DEF,EN,85539.55628
EN_Beam_24<40m,TBB_DEF_27.7.e,2016,HAD,62.512,96.9708398,153755.15,TBB_DEF,EN,159482.8398
EN_Beam_24<40m,TBB_DEF_27.7.e,2016,WHG,44.627,140.0193291,35728.39,TBB_DEF,EN,184646.3291
EN_Beam_24<40m,TBB_DEF_27.7.e,2017,COD,26.43,3.360427617,92367.03,TBB_DEF,EN,29790.42762
EN_Beam_24<40m,TBB_DEF_27.7.e,2017,HAD,62.771,147.6397923,135541.75,TBB_DEF,EN,210410.7923
EN_Beam_24<40m,TBB_DEF_27.7.e,2017,WHG,31.019,40.12919606,25620.94,TBB_DEF,EN,71148.19606
EN_Other_all,MIS_MIS_27.7.b,2013,WHG,51.978,0,81143.88,MIS_MIS,EN,51978
EN_Other_all,MIS_MIS_27.7.b,2014,WHG,124.06,0,138301.56,MIS_MIS,EN,124060
EN_Other_all,MIS_MIS_27.7.b,2015,WHG,125.162,0,214329.79,MIS_MIS,EN,125162
EN_Other_all,MIS_MIS_27.7.b,2016,WHG,59.164,0,92704.54,MIS_MIS,EN,59164
EN_Other_all,MIS_MIS_27.7.e,2009,COD,5.3726,0,15460.66188,MIS_MIS,EN,5372.6
EN_Other_all,MIS_MIS_27.7.e,2009,HAD,0.4137,0,683.0346058,MIS_MIS,EN,413.7
EN_Other_all,MIS_MIS_27.7.e,2009,WHG,13.853,0,9510.745755,MIS_MIS,EN,13853
EN_Other_all,MIS_MIS_27.7.e,2010,COD,8.2226,0,21020.66694,MIS_MIS,EN,8222.6
EN_Other_all,MIS_MIS_27.7.e,2010,HAD,2.851,0,4199.01,MIS_MIS,EN,2851
EN_Other_all,MIS_MIS_27.7.e,2010,WHG,20.07,0,11927.42,MIS_MIS,EN,20070
EN_Other_all,MIS_MIS_27.7.e,2011,COD,17.649,0,41053.05,MIS_MIS,EN,17649
EN_Other_all,MIS_MIS_27.7.e,2011,HAD,9.58,0,13235.24,MIS_MIS,EN,9580
EN_Other_all,MIS_MIS_27.7.e,2011,WHG,25.831,0,15521.13,MIS_MIS,EN,25831
EN_Other_all,MIS_MIS_27.7.e,2012,COD,14.4312,0,40223.8484,MIS_MIS,EN,14431.2
EN_Other_all,MIS_MIS_27.7.e,2012,HAD,6.1939,0,8859.1111,MIS_MIS,EN,6193.9
EN_Other_all,MIS_MIS_27.7.e,2012,WHG,68.1508,0,23452.7218,MIS_MIS,EN,68150.8
EN_Other_all,MIS_MIS_27.7.e,2013,COD,4.453,0,15453.98,MIS_MIS,EN,4453
EN_Other_all,MIS_MIS_27.7.e,2013,HAD,29.665,0,43429.47,MIS_MIS,EN,29665
EN_Other_all,MIS_MIS_27.7.e,2013,WHG,57.947,0,25369.55,MIS_MIS,EN,57947
EN_Other_all,MIS_MIS_27.7.e,2014,COD,3.3772,0.121890917,10140.98547,MIS_MIS,EN,3499.090917
EN_Other_all,MIS_MIS_27.7.e,2014,HAD,67.4839,0,104764.9599,MIS_MIS,EN,67483.9
EN_Other_all,MIS_MIS_27.7.e,2014,WHG,20.1726,5.821071226,9824.553995,MIS_MIS,EN,25993.67123
EN_Other_all,MIS_MIS_27.7.e,2015,COD,12.6354,0.835161403,37903.5555,MIS_MIS,EN,13470.5614
EN_Other_all,MIS_MIS_27.7.e,2015,HAD,57.306,0,120118.65,MIS_MIS,EN,57306
EN_Other_all,MIS_MIS_27.7.e,2015,WHG,77.469,105.909364,35238.71,MIS_MIS,EN,183378.364
EN_Other_all,MIS_MIS_27.7.e,2016,COD,7.444,0.053840333,26272.42,MIS_MIS,EN,7497.840333
EN_Other_all,MIS_MIS_27.7.e,2016,HAD,124.569,118.239628,209242.5,MIS_MIS,EN,242808.628
EN_Other_all,MIS_MIS_27.7.e,2016,WHG,60.071,47.42917722,28353.28,MIS_MIS,EN,107500.1772
EN_Other_all,MIS_MIS_27.7.e,2017,COD,1.49,0,6098.83,MIS_MIS,EN,1490
EN_Other_all,MIS_MIS_27.7.e,2017,HAD,2.221,2.108150614,4959.55,MIS_MIS,EN,4329.150614
EN_Other_all,MIS_MIS_27.7.e,2017,WHG,28.1893,13.3442407,18680.0295,MIS_MIS,EN,41533.5407
EN_Other_all,MIS_MIS_27.7.f,2009,COD,0.613,0,1284.64,MIS_MIS,EN,613
EN_Other_all,MIS_MIS_27.7.f,2010,COD,1.41,0,2097.3,MIS_MIS,EN,1410
EN_Other_all,MIS_MIS_27.7.f,2011,COD,5.448,0,10339.65,MIS_MIS,EN,5448
EN_Other_all,MIS_MIS_27.7.f,2012,COD,5.484,0,10553.42,MIS_MIS,EN,5484
EN_Other_all,MIS_MIS_27.7.f,2013,COD,1.093,0,3253.57,MIS_MIS,EN,1093
EN_Other_all,MIS_MIS_27.7.f,2014,COD,1.795,0,4227.31,MIS_MIS,EN,1795
EN_Other_all,MIS_MIS_27.7.f,2015,COD,5.995,0,14353.57,MIS_MIS,EN,5995
EN_Other_all,MIS_MIS_27.7.f,2016,COD,2.628,0,6757.97,MIS_MIS,EN,2628
EN_Other_all,MIS_MIS_27.7.f,2017,COD,0.441,0,1438.72,MIS_MIS,EN,441
EN_Other_all,MIS_MIS_27.7.g,2009,WHG,0.0272,0,10.5243474,MIS_MIS,EN,27.2
EN_Other_all,MIS_MIS_27.7.g,2010,COD,0.123,0,234.42,MIS_MIS,EN,123
EN_Other_all,MIS_MIS_27.7.g,2010,WHG,0.247,0,271.41,MIS_MIS,EN,247
EN_Other_all,MIS_MIS_27.7.g,2011,COD,0.192,0,359.67,MIS_MIS,EN,192
EN_Other_all,MIS_MIS_27.7.g,2012,COD,0.133,0,320.94,MIS_MIS,EN,133
EN_Other_all,MIS_MIS_27.7.g,2013,COD,1.547,0,6302.15,MIS_MIS,EN,1547
EN_Other_all,MIS_MIS_27.7.g,2013,WHG,0.113,0,234.48,MIS_MIS,EN,113
EN_Other_all,MIS_MIS_27.7.g,2014,COD,1.143,0,3274.38,MIS_MIS,EN,1143
EN_Other_all,MIS_MIS_27.7.g,2014,WHG,0.123,0,311.49,MIS_MIS,EN,123
EN_Other_all,MIS_MIS_27.7.g,2015,COD,0.071,0.005486332,177.28,MIS_MIS,EN,76.486332
EN_Other_all,MIS_MIS_27.7.g,2015,WHG,6.681,0,12250.6,MIS_MIS,EN,6681
EN_Other_all,MIS_MIS_27.7.g,2016,COD,0.6018,0.046502456,1619.82588,MIS_MIS,EN,648.302456
EN_Other_all,MIS_MIS_27.7.g,2016,WHG,1.539,0,1422.52,MIS_MIS,EN,1539
EN_Other_all,MIS_MIS_27.7.g,2017,COD,0.1032,0.007974499,320.0761436,MIS_MIS,EN,111.174499
EN_Other_all,MIS_MIS_27.7.j,2010,WHG,0.104,0,126.01,MIS_MIS,EN,104
EN_Other_all,MIS_MIS_27.7.j,2011,WHG,0.375,0,586.38,MIS_MIS,EN,375
EN_Other_all,MIS_MIS_27.7.j,2014,WHG,0.002,0,1.44,MIS_MIS,EN,2
EN_Other_all,MIS_MIS_27.7.j,2015,WHG,0.161,0,200,MIS_MIS,EN,161
EN_Other_all,MIS_MIS_27.7.j,2017,WHG,0.208,0.010920152,415.21,MIS_MIS,EN,218.920152
EN_Otter_<10m,OTB_CRU_27.7.e,2016,COD,0.044,0.003238139,103.679911,OTB_CRU,EN,47.238139
EN_Otter_<10m,OTB_CRU_27.7.e,2016,WHG,0.1733,0.033738622,62.88293312,OTB_CRU,EN,207.038622
EN_Otter_<10m,OTB_CRU_27.7.e,2017,COD,0.0035,0.000427683,8.84027,OTB_CRU,EN,3.927683
EN_Otter_<10m,OTB_CRU_27.7.g,2012,COD,0.0147,0,59.6796,OTB_CRU,EN,14.7
EN_Otter_<10m,OTB_DEF_27.7.e,2009,COD,12.559,0,33117.37,OTB_DEF,EN,12559
EN_Otter_<10m,OTB_DEF_27.7.e,2009,HAD,23.732,0,38873.58,OTB_DEF,EN,23732
EN_Otter_<10m,OTB_DEF_27.7.e,2009,WHG,111.466,0,75304.34,OTB_DEF,EN,111466
EN_Otter_<10m,OTB_DEF_27.7.e,2010,COD,19.916,0,45826.45,OTB_DEF,EN,19916
EN_Otter_<10m,OTB_DEF_27.7.e,2010,HAD,33.907,0,51855.1,OTB_DEF,EN,33907
EN_Otter_<10m,OTB_DEF_27.7.e,2010,WHG,94.001,0,70907.04,OTB_DEF,EN,94001
EN_Otter_<10m,OTB_DEF_27.7.e,2011,COD,15.561,0,41788.71,OTB_DEF,EN,15561
EN_Otter_<10m,OTB_DEF_27.7.e,2011,HAD,40.229,0,51061.21,OTB_DEF,EN,40229
EN_Otter_<10m,OTB_DEF_27.7.e,2011,WHG,44.387,0,37873.93,OTB_DEF,EN,44387
EN_Otter_<10m,OTB_DEF_27.7.e,2012,COD,20.552,0,57617.35,OTB_DEF,EN,20552
EN_Otter_<10m,OTB_DEF_27.7.e,2012,HAD,61.248,0,114816.86,OTB_DEF,EN,61248
EN_Otter_<10m,OTB_DEF_27.7.e,2012,WHG,66.514,0,57677.58,OTB_DEF,EN,66514
EN_Otter_<10m,OTB_DEF_27.7.e,2013,COD,9.067,0,28807.3,OTB_DEF,EN,9067
EN_Otter_<10m,OTB_DEF_27.7.e,2013,HAD,34.305,0,74030.22,OTB_DEF,EN,34305
EN_Otter_<10m,OTB_DEF_27.7.e,2013,WHG,87.844,0,68227.54,OTB_DEF,EN,87844
EN_Otter_<10m,OTB_DEF_27.7.e,2014,COD,31.933,0,68388.05,OTB_DEF,EN,31933
EN_Otter_<10m,OTB_DEF_27.7.e,2014,HAD,32.712,0,82729.34,OTB_DEF,EN,32712
EN_Otter_<10m,OTB_DEF_27.7.e,2014,WHG,76.645,0,76993.75,OTB_DEF,EN,76645
EN_Otter_<10m,OTB_DEF_27.7.e,2015,COD,15.569,1.987203179,48935.39,OTB_DEF,EN,17556.20318
EN_Otter_<10m,OTB_DEF_27.7.e,2015,HAD,18.525,23.38757994,42933.22,OTB_DEF,EN,41912.57994
EN_Otter_<10m,OTB_DEF_27.7.e,2015,WHG,42.951,56.11984979,43389.68,OTB_DEF,EN,99070.84979
EN_Otter_<10m,OTB_DEF_27.7.e,2016,COD,6.82,0.349119048,22546.11,OTB_DEF,EN,7169.119048
EN_Otter_<10m,OTB_DEF_27.7.e,2016,HAD,14.97,49.49624368,39348.12,OTB_DEF,EN,64466.24368
EN_Otter_<10m,OTB_DEF_27.7.e,2016,WHG,66.389,42.45661616,55642.3,OTB_DEF,EN,108845.6162
EN_Otter_<10m,OTB_DEF_27.7.e,2017,COD,2.506,0.058111392,9614.3,OTB_DEF,EN,2564.111392
EN_Otter_<10m,OTB_DEF_27.7.e,2017,HAD,7.06,23.34291786,17274.86,OTB_DEF,EN,30402.91786
EN_Otter_<10m,OTB_DEF_27.7.e,2017,WHG,28.526,17.08073559,27818.03,OTB_DEF,EN,45606.73559
EN_Otter_<10m,OTB_DEF_27.7.g,2009,COD,0.253,0,550.93,OTB_DEF,EN,253
EN_Otter_<10m,OTB_DEF_27.7.g,2009,WHG,2.839,0,1676.69,OTB_DEF,EN,2839
EN_Otter_<10m,OTB_DEF_27.7.g,2010,COD,0.262,0,531.54,OTB_DEF,EN,262
EN_Otter_<10m,OTB_DEF_27.7.g,2010,WHG,1.6,0,1755.85,OTB_DEF,EN,1600
EN_Otter_<10m,OTB_DEF_27.7.g,2011,COD,0.064,0,148.82,OTB_DEF,EN,64
EN_Otter_<10m,OTB_DEF_27.7.g,2011,WHG,0.024,0,6.91,OTB_DEF,EN,24
EN_Otter_<10m,OTB_DEF_27.7.g,2012,COD,0.857,0,2236.69,OTB_DEF,EN,857
EN_Otter_<10m,OTB_DEF_27.7.g,2012,WHG,0.451,0,338.94,OTB_DEF,EN,451
EN_Otter_<10m,OTB_DEF_27.7.g,2013,COD,0.023,0,69.44,OTB_DEF,EN,23
EN_Otter_<10m,OTB_DEF_27.7.g,2013,WHG,0.036,0,42.39,OTB_DEF,EN,36
EN_Otter_<10m,OTB_DEF_27.7.g,2014,COD,0.023,0,73.12,OTB_DEF,EN,23
EN_Otter_<10m,OTB_DEF_27.7.g,2015,COD,0.006,0,17.19,OTB_DEF,EN,6
EN_Otter_<10m,SSC_DEF_27.7.e,2009,COD,0.283,0,694.75,SSC_DEF,EN,283
EN_Otter_<10m,SSC_DEF_27.7.e,2009,HAD,4.237,0,9380.14,SSC_DEF,EN,4237
EN_Otter_<10m,SSC_DEF_27.7.e,2009,WHG,3.272,0,3476.08,SSC_DEF,EN,3272
EN_Otter_<10m,SSC_DEF_27.7.e,2010,COD,1.784,0,3577.17,SSC_DEF,EN,1784
EN_Otter_<10m,SSC_DEF_27.7.e,2010,HAD,20.996,0,38936.2,SSC_DEF,EN,20996
EN_Otter_<10m,SSC_DEF_27.7.e,2010,WHG,9.204,0,11343.2,SSC_DEF,EN,9204
EN_Otter_<10m,SSC_DEF_27.7.e,2011,COD,2.995,0,7329.09,SSC_DEF,EN,2995
EN_Otter_<10m,SSC_DEF_27.7.e,2011,HAD,38.722,0,59666.4,SSC_DEF,EN,38722
EN_Otter_<10m,SSC_DEF_27.7.e,2011,WHG,10.694,0,15077.29,SSC_DEF,EN,10694
EN_Otter_<10m,SSC_DEF_27.7.e,2012,COD,4.559,0,13336.47,SSC_DEF,EN,4559
EN_Otter_<10m,SSC_DEF_27.7.e,2012,HAD,32.803,0.127406248,67871.18,SSC_DEF,EN,32930.40625
EN_Otter_<10m,SSC_DEF_27.7.e,2012,WHG,12.356,0,17202.93,SSC_DEF,EN,12356
EN_Otter_<10m,SSC_DEF_27.7.e,2013,COD,3.386,0.160890587,10697.12,SSC_DEF,EN,3546.890587
EN_Otter_<10m,SSC_DEF_27.7.e,2013,HAD,16.803,0.763231898,36508.44,SSC_DEF,EN,17566.2319
EN_Otter_<10m,SSC_DEF_27.7.e,2013,WHG,6.766,0,8140.21,SSC_DEF,EN,6766
EN_Otter_<10m,SSC_DEF_27.7.e,2014,COD,4.576,4.587550534,10302.64,SSC_DEF,EN,9163.550534
EN_Otter_<10m,SSC_DEF_27.7.e,2014,HAD,13.632,5.132835306,32765.03,SSC_DEF,EN,18764.83531
EN_Otter_<10m,SSC_DEF_27.7.e,2014,WHG,14.577,4.048062869,15390.4,SSC_DEF,EN,18625.06287
EN_Otter_<10m,SSC_DEF_27.7.e,2015,COD,3.554,0.001942468,9716.67,SSC_DEF,EN,3555.942468
EN_Otter_<10m,SSC_DEF_27.7.e,2015,HAD,9.753,9.486253683,23620.02,SSC_DEF,EN,19239.25368
EN_Otter_<10m,SSC_DEF_27.7.e,2015,WHG,8.609,2.172728382,10313.38,SSC_DEF,EN,10781.72838
EN_Otter_<10m,SSC_DEF_27.7.e,2016,COD,2.9169,0.31135665,9484.520047,SSC_DEF,EN,3228.25665
EN_Otter_<10m,SSC_DEF_27.7.e,2016,HAD,6.6733,10.4742279,17776.60357,SSC_DEF,EN,17147.5279
EN_Otter_<10m,SSC_DEF_27.7.e,2016,WHG,13.8771,5.172452767,14486.83698,SSC_DEF,EN,19049.55277
EN_Otter_<10m,SSC_DEF_27.7.e,2017,COD,0.9978,0,3420.382698,SSC_DEF,EN,997.8
EN_Otter_<10m,SSC_DEF_27.7.e,2017,HAD,20.9015,32.80641877,45122.87815,SSC_DEF,EN,53707.91877
EN_Otter_<10m,SSC_DEF_27.7.e,2017,WHG,44.1887,14.17221968,44458.44654,SSC_DEF,EN,58360.91968
EN_Otter_<10m,SSC_DEF_27.7.g,2010,COD,0.012,0,18.65,SSC_DEF,EN,12
EN_Otter_<10m,SSC_DEF_27.7.g,2010,WHG,0.24,0,244.8,SSC_DEF,EN,240
EN_Otter_>=40m,OTB_CRU_27.7.e,2009,COD,0.0964,0,171.5309722,OTB_CRU,EN,96.4
EN_Otter_>=40m,OTB_CRU_27.7.e,2011,COD,2.234,0,7605.660678,OTB_CRU,EN,2234
EN_Otter_>=40m,OTB_CRU_27.7.e,2011,HAD,3.6466,0,3553.822636,OTB_CRU,EN,3646.6
